PDS,PSG,DRI,T_TFC_ACC,DATE,SOA_FATAL,SOA_SERIOUS,SOA_SLIGHT,VCT_VEHICLE,VCT_PDS,VCT_OBJ,VCT_NONCOL,NO_ISSUE_WARN_8_14PT,NO_ISSUE_SINCE_1984,NO_SUMMON_15PT_MORE,NO_SUMMON_SINCE_1984,NO_DRI_INCUR_PT_5YR,NO_VALID_LIC_TYPE1,NO_VALID_LIC_TYPE2,NO_VALID_LIC_TYPE3,NO_VALID_LIC_TYPE4,NO_NOVER_3YR_EXP_LIC_TYPE1,NO_NOVER_3YR_EXP_LIC_TYPE2,NO_NOVER_3YR_EXP_LIC_TYPE3,NO_OVER_3YR_EXP_LIC_TYPE1,NO_OVER_3YR_EXP_LIC_TYPE2,NO_OVER_3YR_EXP_LIC_TYPE3,VEHICLE_CLASS_CODE,CODE,NO_VALID_LEARNER,NO_VALID_FULL_LIC,NO_EXP_LEARNER,NO_EXP_NOVER_3YR,NO_EXP_OVER_3YR,ACCIDENT_RATE
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,2,3,7055.0,288360,78972.0,15921,72497,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,7,16,774.0,31746,4611.0,427,3844,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,1,1,57525.0,2247550,394167.0,100561,715755,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,32,17,139.0,24564,1302.0,880,2321,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,27,2,48783.0,1449002,536101.0,63239,610186,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,9,5,4545.0,180046,59496.0,8656,55178,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,31,15,0.0,0,0.0,0,4,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,3,6,0.0,217084,0.0,11251,61766,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,6,21,0.0,14190,0.0,261,455,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,33,20,1442.0,44702,54195.0,1095,3139,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,10,4,3379.0,188137,57298.0,9083,59109,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,34,22,7028.0,288359,69082.0,15919,46455,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,4,9,5390.0,139051,173666.0,4464,15373,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,30,10,5392.0,139032,173791.0,4598,19785,0.1821335646140503
260,527,853,1309,2017-10-01,2,157,1150,630,240,76,363,3459,1313619,180,113035,533455,2261928.0,1650.0,50885.0,94482.0,102441.0,396.0,144357.0,724772.0,4551.0,189819.0,28,18,4520.0,191913,118898.0,7779,49179,0.1821335646140503
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,33,20,1418.0,44646,54302.0,1182,3143,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,2,3,6971.0,288678,79119.0,16643,72693,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,27,2,47779.0,1447900,537330.0,66850,610880,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,3,6,0.0,216451,0.0,11981,61923,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,34,22,6945.0,288678,69228.0,16639,46652,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,6,21,0.0,14218,0.0,299,457,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,29,19,6376.0,100558,211745.0,6375,45169,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,10,4,3361.0,187689,57455.0,9601,59247,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,32,17,153.0,24540,1307.0,962,2333,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,7,16,704.0,31601,4623.0,481,3843,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,31,15,0.0,0,0.0,0,4,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,30,10,5326.0,138878,174062.0,4897,19849,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,4,9,5325.0,138896,173937.0,4765,15436,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,1,1,56261.0,2249142,394917.0,105848,716939,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,9,5,4526.0,179532,59735.0,9152,55311,0.14038545773105562
279,605,792,1323,2017-11-01,8,110,1205,641,260,51,371,4566,1318185,229,113264,533484,2263474.0,1648.0,50681.0,93114.0,107770.0,398.0,144578.0,725972.0,4552.0,193817.0,28,18,4497.0,191537,119092.0,8239,49282,0.14038545773105562
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,3,6,0.0,215776,0.0,12722,62060,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,27,2,46635.0,1446235,538540.0,70572,611659,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,2,3,6950.0,288937,79266.0,17210,72905,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,10,4,3298.0,187305,57589.0,10110,59389,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,34,22,6924.0,288938,69375.0,17205,46864,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,6,21,0.0,14240,0.0,327,458,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,33,20,1404.0,44562,54382.0,1288,3154,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,29,19,6374.0,100257,211985.0,6694,45270,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,4,9,5281.0,138794,174124.0,5059,15500,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,32,17,131.0,24540,1315.0,1023,2344,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,7,16,728.0,31444,4645.0,500,3843,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,31,15,0.0,0,0.0,0,4,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,30,10,5284.0,138773,174249.0,5189,19918,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,28,18,4472.0,191141,119242.0,8747,49399,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,1,1,54765.0,2249732,395829.0,111167,718263,0.18238619458494496
271,554,815,1334,2017-12-01,14,129,1191,613,246,59,416,3361,1321546,171,113435,532730,2264019.0,1649.0,50534.0,91886.0,113127.0,405.0,144834.0,727306.0,4557.0,197557.0,9,5,4519.0,179029,59953.0,9636,55450,0.18238619458494496
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,6,21,0.0,14269,0.0,351,461,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,33,20,1417.0,44488,54433.0,1394,3161,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,29,19,6459.0,99969,212163.0,7003,45357,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,28,18,4513.0,190774,119357.0,9232,49495,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,32,17,120.0,24532,1323.0,1106,2352,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,7,16,757.0,31277,4644.0,544,3845,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,31,15,0.0,0,0.0,0,4,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,34,22,6939.0,289398,69542.0,17830,47047,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,4,9,5353.0,138618,174258.0,5415,15546,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,3,6,0.0,215127,0.0,13547,62174,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,9,5,4621.0,178494,60105.0,10157,55554,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,10,4,3360.0,186874,57650.0,10652,59501,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,2,3,6964.0,289397,79433.0,17835,73086,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,27,2,47336.0,1444929,539379.0,74288,612338,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,1,1,55374.0,2251542,396108.0,116494,719459,0.13301415487094087
283,532,881,1385,2018-01-01,9,176,1200,639,258,78,410,4804,1326350,245,113680,533413,2265809.0,1652.0,50544.0,92735.0,118476.0,401.0,144423.0,728509.0,4559.0,201699.0,30,10,5356.0,138597,174384.0,5542,19966,0.13301415487094087
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,6,21,0.0,14279,0.0,394,462,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,33,20,1359.0,44375,54552.0,1523,3174,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,29,19,6301.0,99645,212539.0,7327,45441,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,28,18,4392.0,190320,119589.0,9790,49589,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,32,17,114.0,24470,1324.0,1201,2357,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,7,16,711.0,31108,4645.0,606,3844,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,30,10,5211.0,138339,174691.0,5917,20012,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,34,22,6723.0,289608,69795.0,18449,47227,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,31,15,0.0,0,0.0,0,4,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,3,6,0.0,214273,0.0,14478,62288,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,9,5,4477.0,177946,60380.0,10707,55668,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,10,4,3250.0,186342,57837.0,11232,59618,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,2,3,6745.0,289606,79689.0,18455,73264,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,27,2,46336.0,1442640,541278.0,78601,612974,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,1,1,54250.0,2250900,397563.0,122475,720517,0.14657611771363893
229,570,682,1130,2018-02-01,7,122,1001,518,216,62,334,3534,1329884,148,113828,533319,2265160.0,1648.0,50076.0,90225.0,124478.0,408.0,144859.0,729573.0,4561.0,205069.0,4,9,5210.0,138363,174565.0,5791,15587,0.14657611771363893
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,34,22,6641.0,290036,70035.0,19079,47429,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,6,21,0.0,14317,0.0,427,463,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,33,20,1375.0,44276,54656.0,1642,3185,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,29,19,6322.0,99347,212875.0,7626,45545,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,28,18,4411.0,189863,119799.0,10368,49698,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,32,17,150.0,24373,1325.0,1328,2364,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,7,16,683.0,30927,4661.0,655,3842,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,31,15,0.0,0,0.0,0,4,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,30,10,5225.0,138039,174987.0,6333,20073,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,3,6,0.0,213588,0.0,15274,62434,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,9,5,4462.0,177318,60654.0,11337,55797,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,10,4,3261.0,185725,58040.0,11897,59750,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,2,3,6665.0,290033,79926.0,19085,73466,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,27,2,46271.0,1441382,542808.0,82388,613664,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,1,1,54206.0,2252489,398358.0,127865,721690,0.16993464052287582
258,446,828,1279,2018-03-01,11,120,1148,598,236,62,383,3519,1333403,183,114011,533305,2266726.0,1659.0,49537.0,89670.0,129901.0,397.0,145791.0,730761.0,4566.0,208877.0,4,9,5223.0,138074,174857.0,6201,15644,0.16993464052287582
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,31,15,0.0,0,0.0,0,4,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,6,21,0.0,14347,0.0,447,463,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,33,20,1391.0,44210,54721.0,1742,3197,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,29,19,6453.0,99096,213063.0,7892,45627,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,28,18,4528.0,189450,119908.0,10886,49790,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,32,17,154.0,24365,1325.0,1398,2369,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,7,16,758.0,30846,4631.0,675,3842,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,34,22,6748.0,290349,70144.0,19746,47629,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,30,10,5368.0,137855,175105.0,6667,20117,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,3,6,0.0,212998,0.0,16012,62536,0.1695616211745244
259,440,830,1279,2018-04-01,10,140,1129,615,244,67,353,3627,1337030,189,114200,532629,2267950.0,1656.0,49646.0,90450.0,135179.0,397.0,145530.0,731913.0,4569.0,212555.0,9,5,4583.0,176823,60790.0,11827,55902,0.1695616211745244
